,Amount.Requested,Amount.Funded.By.Investors,Interest.Rate,Loan.Length,Loan.Purpose,Debt.To.Income.Ratio,State,Home.Ownership,Monthly.Income,FICO.Range,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months,Employment.Length
67349,1625,1625.0,15.31,36.0,major_purchase,4.32,TX,OWN,1666.67,745.0,3.0,1759.0,4.0,3.0
39590,26000,25975.0,16.77,60.0,home_improvement,11.77,NC,MORTGAGE,4416.67,730.0,5.0,7560.0,1.0,10.0
36450,6650,6650.0,18.25,60.0,debt_consolidation,17.12,OH,MORTGAGE,3084.0,680.0,16.0,5646.0,2.0,3.0
31456,1000,1000.0,11.49,36.0,debt_consolidation,21.36,CA,RENT,4666.67,670.0,16.0,26558.0,0.0,10.0
2407,18000,17896.62,14.42,36.0,wedding,7.89,TX,MORTGAGE,5833.33,720.0,5.0,18505.0,1.0,3.0
3841,8000,7975.0,12.84,36.0,wedding,16.73,TX,MORTGAGE,3521.0,680.0,13.0,4075.0,0.0,3.0
103033,4575,4575.0,15.65,36.0,credit_card,14.31,MS,OTHER,5833.33,680.0,25.0,82586.0,2.0,2.0
52353,35000,34950.0,21.97,60.0,debt_consolidation,19.32,RI,MORTGAGE,14166.67,690.0,14.0,51314.0,3.0,3.0
51625,10000,10000.0,12.12,36.0,debt_consolidation,12.46,CA,MORTGAGE,4375.0,695.0,7.0,11070.0,0.0,5.0
91179,32350,32350.0,18.49,36.0,debt_consolidation,20.14,CT,OWN,6000.0,660.0,15.0,39513.0,1.0,3.0
16680,16000,16000.0,12.98,36.0,debt_consolidation,15.86,CA,MORTGAGE,3600.0,700.0,9.0,26357.0,2.0,3.0
73961,13750,13750.0,14.09,36.0,credit_card,24.77,CA,RENT,3000.0,690.0,12.0,16734.0,1.0,1.0
95827,5600,5600.0,11.14,36.0,credit_card,27.96,NC,MORTGAGE,11666.67,665.0,18.0,194205.0,0.0,10.0
79106,21000,20950.0,23.76,60.0,debt_consolidation,24.82,KS,RENT,7458.33,660.0,14.0,11973.0,0.0,10.0
53903,12000,12000.0,7.9,36.0,home_improvement,21.99,MN,MORTGAGE,5416.67,730.0,8.0,28146.0,0.0,10.0
31290,12000,12000.0,13.49,36.0,debt_consolidation,16.29,NV,MORTGAGE,6250.0,680.0,13.0,13528.0,1.0,7.0
26608,3600,3600.0,13.99,36.0,other,10.0,NY,RENT,5750.0,670.0,8.0,10766.0,2.0,4.0
16549,25000,15175.0,16.32,60.0,debt_consolidation,22.19,PA,MORTGAGE,7083.33,705.0,8.0,9133.0,0.0,4.0
16631,8400,8400.0,9.25,60.0,car,22.47,NM,MORTGAGE,4833.33,760.0,6.0,19187.0,0.0,3.0
92743,24375,24300.0,15.8,60.0,debt_consolidation,30.61,PA,MORTGAGE,4708.33,700.0,18.0,49136.0,0.0,10.0
83058,8575,8575.0,15.8,36.0,debt_consolidation,34.41,KY,MORTGAGE,4541.67,675.0,15.0,5180.0,1.0,10.0
87620,13800,13800.0,12.12,36.0,debt_consolidation,17.11,CA,RENT,4250.0,695.0,8.0,11366.0,0.0,0.0
31254,17000,17000.0,11.49,36.0,debt_consolidation,13.69,MI,RENT,5083.33,695.0,9.0,13883.0,0.0,4.0
58027,11000,11000.0,13.67,36.0,debt_consolidation,13.44,LA,MORTGAGE,4666.67,675.0,8.0,10482.0,0.0,6.0
12131,7800,7800.0,14.35,36.0,other,21.89,CA,RENT,2508.33,680.0,5.0,25780.0,0.0,0.0
30255,3725,3725.0,10.59,36.0,credit_card,18.57,NY,RENT,11666.67,695.0,21.0,43987.0,0.0,10.0
57001,11000,11000.0,17.27,36.0,other,11.44,WI,MORTGAGE,5000.0,665.0,7.0,10070.0,3.0,10.0
61049,8500,8500.0,15.31,36.0,debt_consolidation,7.56,CO,RENT,3333.33,670.0,5.0,8844.0,0.0,0.0
58569,10000,10000.0,9.76,36.0,credit_card,6.83,MA,RENT,4583.33,705.0,14.0,13511.0,0.0,7.0
37224,12000,12000.0,11.71,60.0,debt_consolidation,23.3,CT,MORTGAGE,4000.0,725.0,8.0,15010.0,0.0,10.0
59159,31500,31425.0,12.12,60.0,other,21.32,IL,RENT,5250.0,755.0,10.0,11936.0,0.0,10.0
84476,19000,19000.0,15.31,60.0,debt_consolidation,27.65,FL,RENT,3617.21,705.0,8.0,25692.0,0.0,3.0
94507,12000,12000.0,10.16,36.0,debt_consolidation,14.22,CO,MORTGAGE,8791.67,695.0,10.0,17185.0,2.0,8.0
69461,19125,19125.0,10.16,36.0,debt_consolidation,25.58,FL,RENT,4000.0,725.0,5.0,0.0,0.0,5.0
8194,6525,6500.0,16.07,36.0,other,10.11,MD,RENT,3166.67,700.0,3.0,2494.0,1.0,1.0
72283,8975,8975.0,7.9,36.0,debt_consolidation,21.51,NJ,MORTGAGE,9166.67,725.0,18.0,61613.0,3.0,10.0
32215,6000,5975.0,6.03,36.0,other,11.41,NY,MORTGAGE,6250.0,780.0,9.0,89985.0,2.0,
47228,20800,20800.0,19.22,60.0,credit_card,15.5,TX,RENT,6916.67,680.0,20.0,28764.0,1.0,10.0
41426,8400,8400.0,14.27,36.0,debt_consolidation,11.95,NC,MORTGAGE,4166.67,680.0,10.0,16634.0,1.0,10.0
79725,20000,20000.0,18.49,36.0,debt_consolidation,12.83,FL,MORTGAGE,13583.33,675.0,17.0,30679.0,1.0,0.0
85720,18550,18550.0,12.12,36.0,debt_consolidation,11.37,FL,MORTGAGE,3941.0,710.0,14.0,9438.0,0.0,
65819,9600,9600.0,12.12,36.0,credit_card,25.35,CT,RENT,4750.0,685.0,11.0,29475.0,0.0,5.0
60947,6000,6000.0,6.03,36.0,major_purchase,12.68,TX,MORTGAGE,6666.67,775.0,13.0,8581.0,0.0,10.0
66542,14000,14000.0,15.31,36.0,credit_card,11.35,AZ,RENT,7333.33,680.0,7.0,6229.0,1.0,0.0
17609,17000,16573.33,12.98,36.0,debt_consolidation,15.72,AL,RENT,4333.33,705.0,5.0,19053.0,0.0,10.0
41569,13250,13225.0,10.65,36.0,credit_card,24.96,NJ,RENT,3333.33,700.0,13.0,16192.0,0.0,1.0
53373,13000,13000.0,9.76,36.0,credit_card,24.5,TX,RENT,4166.67,705.0,10.0,15534.0,0.0,6.0
65052,20000,20000.0,12.12,36.0,debt_consolidation,16.35,FL,MORTGAGE,4166.67,700.0,7.0,15917.0,0.0,1.0
63133,7000,7000.0,15.31,36.0,credit_card,15.64,CO,RENT,2666.67,670.0,11.0,11529.0,0.0,5.0
85485,12000,12000.0,17.27,36.0,debt_consolidation,15.07,CO,MORTGAGE,4166.67,665.0,7.0,12318.0,1.0,0.0
49712,4200,4200.0,7.62,36.0,debt_consolidation,6.75,IL,OWN,10416.67,735.0,15.0,10819.0,1.0,2.0
1973,15000,7100.0,11.89,36.0,debt_consolidation,12.42,FL,MORTGAGE,5000.0,715.0,15.0,31563.0,3.0,0.0
17961,1775,1775.0,6.54,36.0,debt_consolidation,19.77,OH,RENT,3333.33,725.0,11.0,2038.0,0.0,0.0
64307,10000,10000.0,12.12,36.0,home_improvement,18.81,NY,MORTGAGE,3250.0,695.0,10.0,19354.0,0.0,10.0
37291,14400,14375.0,12.69,60.0,debt_consolidation,16.06,GA,RENT,6250.0,730.0,6.0,28675.0,1.0,7.0
28276,16000,13150.0,8.49,36.0,credit_card,10.3,FL,RENT,5416.67,735.0,15.0,15119.0,0.0,6.0
9762,10000,9975.0,13.48,36.0,debt_consolidation,14.57,NV,MORTGAGE,6307.42,680.0,11.0,18823.0,0.0,10.0
16996,3000,2950.0,5.79,36.0,small_business,8.49,CO,RENT,5416.67,745.0,13.0,10380.0,1.0,1.0
47673,20000,20000.0,7.9,36.0,debt_consolidation,20.95,CA,RENT,4333.33,750.0,9.0,13169.0,1.0,10.0
95606,6000,6000.0,15.8,36.0,debt_consolidation,21.0,WI,RENT,2176.67,685.0,13.0,4356.0,1.0,2.0
40351,7050,7050.0,13.49,36.0,debt_consolidation,14.05,PA,MORTGAGE,5624.0,680.0,6.0,2530.0,3.0,4.0
70321,11325,11325.0,12.12,36.0,other,8.61,TX,RENT,2833.33,725.0,3.0,9137.0,0.0,10.0
62797,2000,2000.0,16.29,36.0,home_improvement,30.58,OH,MORTGAGE,4166.67,670.0,9.0,3313.0,1.0,2.0
1760,11000,6557.05,12.53,36.0,other,1.62,CA,RENT,6667.0,690.0,7.0,4526.0,0.0,10.0
95560,10000,10000.0,14.33,36.0,debt_consolidation,23.56,WA,RENT,2750.0,700.0,4.0,14317.0,0.0,2.0
101158,15000,15000.0,16.29,36.0,credit_card,10.67,CA,RENT,5000.0,665.0,14.0,13611.0,0.0,4.0
38040,23000,22975.0,18.64,60.0,debt_consolidation,21.17,GA,RENT,5166.67,690.0,13.0,23773.0,0.0,6.0
89677,10000,10000.0,15.31,36.0,credit_card,26.03,WA,MORTGAGE,5416.67,675.0,12.0,7161.0,3.0,
15949,4000,4000.0,12.23,60.0,other,2.63,CO,MORTGAGE,9417.0,705.0,5.0,13865.0,0.0,5.0
23710,13000,12909.48,10.74,36.0,debt_consolidation,19.25,CA,RENT,3200.0,715.0,7.0,28032.0,1.0,0.0
10,5000,525.0,9.33,36.0,home_improvement,11.93,WI,MORTGAGE,15000.0,715.0,16.0,60568.0,1.0,2.0
38028,6400,6400.0,7.51,36.0,major_purchase,9.58,IL,RENT,6400.0,735.0,11.0,12306.0,1.0,0.0
49038,3825,3800.0,7.9,36.0,small_business,3.72,NY,RENT,3333.33,745.0,3.0,5106.0,0.0,5.0
56804,8000,8000.0,17.99,36.0,debt_consolidation,3.96,FL,RENT,7750.0,660.0,9.0,8080.0,1.0,5.0
41014,8000,7975.0,17.27,36.0,debt_consolidation,8.6,FL,MORTGAGE,1833.33,665.0,7.0,2963.0,1.0,3.0
84840,6000,6000.0,15.31,36.0,debt_consolidation,6.26,NJ,RENT,11833.33,660.0,21.0,21567.0,0.0,5.0
35260,2500,2500.0,8.9,36.0,other,22.49,MO,RENT,2583.33,715.0,7.0,5883.0,3.0,2.0
85721,10000,10000.0,13.11,36.0,debt_consolidation,18.72,CO,RENT,4625.0,685.0,13.0,7411.0,0.0,2.0
46870,14600,14600.0,9.76,36.0,credit_card,29.51,FL,OWN,2500.0,730.0,14.0,23616.0,1.0,2.0
16032,24000,23800.0,21.14,60.0,other,12.92,MI,RENT,9166.67,660.0,7.0,4324.0,0.0,10.0
100985,2200,2200.0,7.9,36.0,major_purchase,8.16,WA,MORTGAGE,5500.0,770.0,8.0,2927.0,0.0,3.0
84917,10000,10000.0,13.11,36.0,debt_consolidation,18.96,CA,RENT,8744.26,680.0,16.0,27086.0,0.0,0.0
57190,5000,5000.0,9.76,36.0,credit_card,28.28,NC,MORTGAGE,4583.33,695.0,15.0,38092.0,0.0,10.0
38205,12300,12300.0,7.51,36.0,debt_consolidation,22.29,FL,RENT,3750.0,735.0,6.0,27282.0,1.0,7.0
5794,2500,2500.0,13.22,36.0,debt_consolidation,15.6,CA,MORTGAGE,3166.67,690.0,10.0,3777.0,2.0,0.0
8628,15000,14825.0,12.73,36.0,other,16.89,PA,MORTGAGE,6691.67,700.0,14.0,14488.0,3.0,3.0
46021,1000,1000.0,10.74,36.0,debt_consolidation,9.0,UT,RENT,1100.0,715.0,5.0,1314.0,0.0,2.0
33641,18000,17975.0,11.71,36.0,debt_consolidation,10.34,AZ,RENT,3540.0,700.0,8.0,14960.0,0.0,0.0
93511,5000,5000.0,15.8,36.0,debt_consolidation,17.61,CA,RENT,4583.33,700.0,4.0,4164.0,2.0,7.0
15634,6000,5956.31,9.99,36.0,debt_consolidation,17.86,CO,MORTGAGE,4980.0,685.0,10.0,15280.0,1.0,
22510,2500,2500.0,10.37,36.0,debt_consolidation,24.3,NJ,RENT,2000.0,705.0,10.0,1523.0,0.0,2.0
80484,6000,6000.0,10.16,36.0,home_improvement,6.56,NC,MORTGAGE,2333.33,710.0,6.0,440.0,3.0,8.0
325,7000,5525.0,7.75,36.0,debt_consolidation,10.37,NV,RENT,4158.0,765.0,13.0,6634.0,0.0,8.0
23743,4200,4200.0,13.06,36.0,major_purchase,13.82,NJ,MORTGAGE,6500.0,680.0,14.0,23653.0,1.0,10.0
59901,12500,12500.0,14.09,36.0,debt_consolidation,21.5,TX,OWN,2083.33,685.0,9.0,11967.0,0.0,6.0
10326,15400,9458.33,16.32,60.0,house,15.17,VA,RENT,6500.0,695.0,11.0,9989.0,1.0,4.0
92989,30000,30000.0,17.77,36.0,other,9.41,MN,RENT,10192.0,710.0,12.0,24188.0,0.0,0.0
98277,20700,20700.0,16.29,60.0,debt_consolidation,32.95,CA,RENT,6250.0,720.0,20.0,22277.0,1.0,7.0
54017,7000,7000.0,13.11,36.0,medical,22.36,IL,MORTGAGE,5833.33,685.0,7.0,28985.0,1.0,5.0
45793,8000,8000.0,7.9,36.0,medical,8.91,NY,RENT,3166.67,755.0,4.0,680.0,0.0,6.0
53635,18000,18000.0,20.99,60.0,credit_card,11.63,CA,RENT,9051.83,670.0,5.0,32394.0,2.0,4.0
34440,12000,12000.0,6.62,36.0,debt_consolidation,4.73,WA,MORTGAGE,7083.33,745.0,9.0,6578.0,1.0,10.0
43487,5500,5500.0,12.69,36.0,credit_card,19.33,VA,RENT,1800.0,670.0,6.0,12567.0,0.0,4.0
25993,18000,17975.0,10.99,60.0,debt_consolidation,15.35,CA,RENT,5666.67,750.0,12.0,1372.0,0.0,2.0
37383,5400,5400.0,16.29,36.0,medical,20.03,GA,RENT,2666.67,660.0,9.0,11114.0,1.0,1.0
74054,18000,18000.0,12.12,60.0,debt_consolidation,19.16,VA,MORTGAGE,7583.33,730.0,14.0,26622.0,0.0,3.0
49539,3000,3000.0,10.74,36.0,other,15.55,DE,RENT,2000.0,705.0,5.0,1750.0,1.0,2.0
61152,21000,21000.0,7.62,36.0,debt_consolidation,6.84,IL,MORTGAGE,5333.33,775.0,7.0,19178.0,0.0,7.0
61151,8000,8000.0,17.77,36.0,credit_card,34.56,IL,RENT,3291.67,725.0,26.0,18518.0,0.0,2.0
103989,1750,1750.0,7.88,36.0,debt_consolidation,23.35,VA,MORTGAGE,2000.0,735.0,13.0,13826.0,5.0,10.0
988,7500,214.02,8.0,36.0,other,7.17,KS,MORTGAGE,3750.0,795.0,14.0,9409.0,1.0,7.0
47060,9500,9500.0,14.65,36.0,debt_consolidation,8.82,CA,RENT,5416.67,685.0,4.0,7831.0,0.0,1.0
71136,14500,14500.0,14.09,36.0,debt_consolidation,27.78,MI,MORTGAGE,6250.0,705.0,9.0,46129.0,0.0,10.0
58346,4800,4800.0,19.99,36.0,debt_consolidation,20.44,NM,MORTGAGE,2500.0,660.0,4.0,21514.0,1.0,
30210,3800,3800.0,6.99,36.0,credit_card,3.18,NY,RENT,3583.33,740.0,9.0,3766.0,0.0,4.0
101065,20675,20675.0,17.27,60.0,debt_consolidation,13.3,MD,RENT,3916.67,710.0,5.0,2449.0,0.0,1.0
101515,3500,225.0,10.28,36.0,other,10.0,NY,RENT,15000.0,685.0,,,,0.0
101340,27050,27050.0,19.05,60.0,debt_consolidation,12.89,MI,MORTGAGE,5083.33,690.0,8.0,15793.0,0.0,6.0
7167,8000,7850.0,15.33,36.0,debt_consolidation,16.04,FL,MORTGAGE,6416.67,675.0,8.0,25573.0,3.0,6.0
39602,5300,5300.0,15.27,36.0,credit_card,24.88,CT,RENT,2500.0,660.0,11.0,7855.0,2.0,1.0
85090,5000,5000.0,7.9,36.0,debt_consolidation,12.85,PA,OWN,6666.67,730.0,18.0,9597.0,2.0,3.0
90356,15500,15500.0,8.9,36.0,home_improvement,16.36,PA,RENT,9000.0,700.0,8.0,4097.0,4.0,10.0
26354,11200,11200.0,7.91,36.0,debt_consolidation,13.07,GA,MORTGAGE,8500.0,720.0,9.0,5439.0,1.0,3.0
100217,16000,16000.0,23.76,60.0,credit_card,27.06,TX,RENT,5416.67,665.0,18.0,24610.0,3.0,1.0
83773,21850,21850.0,15.8,36.0,credit_card,26.29,NJ,RENT,10000.0,690.0,20.0,43173.0,1.0,4.0
46350,2400,2375.0,8.9,36.0,debt_consolidation,11.23,NC,RENT,2333.33,705.0,8.0,2075.0,0.0,4.0
23644,2700,2700.0,5.79,36.0,debt_consolidation,19.81,OH,MORTGAGE,3958.33,750.0,14.0,13159.0,1.0,8.0
33138,30100,30100.0,19.42,60.0,home_improvement,3.31,DC,MORTGAGE,8333.33,705.0,15.0,3737.0,3.0,6.0
60512,20000,20000.0,14.33,60.0,debt_consolidation,15.68,CA,RENT,7083.33,720.0,8.0,17270.0,0.0,5.0
48836,6000,6000.0,6.62,36.0,house,16.03,FL,RENT,4166.67,805.0,5.0,79.0,0.0,1.0
45033,2000,2000.0,14.65,36.0,debt_consolidation,16.66,CA,OWN,2083.33,685.0,5.0,2566.0,1.0,5.0
1269,3200,766.09,12.86,36.0,other,14.77,PA,RENT,2824.0,670.0,6.0,3318.0,1.0,7.0
29200,18000,17950.0,13.49,60.0,debt_consolidation,28.35,MD,MORTGAGE,13333.33,740.0,23.0,39592.0,0.0,0.0
33736,15000,15000.0,15.27,36.0,small_business,7.85,NJ,RENT,15416.67,680.0,17.0,8962.0,1.0,6.0
24516,5000,5000.0,11.99,60.0,major_purchase,14.85,TX,RENT,4167.0,725.0,10.0,3489.0,3.0,2.0
53112,7500,7500.0,13.67,36.0,credit_card,15.97,WV,RENT,4833.33,700.0,8.0,3908.0,2.0,5.0
57593,16000,16000.0,17.99,36.0,debt_consolidation,5.64,CA,RENT,7415.83,665.0,10.0,21686.0,3.0,10.0
37095,20000,20000.0,7.9,36.0,small_business,21.42,TX,MORTGAGE,5000.0,755.0,6.0,6264.0,1.0,7.0
89600,24000,24000.0,15.8,60.0,debt_consolidation,16.73,NC,MORTGAGE,7500.0,665.0,10.0,24126.0,0.0,7.0
14080,25000,24925.0,15.95,36.0,credit_card,17.95,MD,RENT,7983.33,685.0,14.0,28330.0,0.0,2.0
39481,3000,3000.0,6.03,36.0,other,5.5,VA,RENT,4166.67,750.0,7.0,9616.0,0.0,5.0
6717,8000,7875.0,11.48,36.0,other,15.1,FL,OWN,3833.33,735.0,4.0,13415.0,0.0,6.0
27671,13000,13000.0,10.99,60.0,home_improvement,21.7,GA,MORTGAGE,6517.0,740.0,14.0,4663.0,0.0,3.0
55501,8000,8000.0,6.03,36.0,debt_consolidation,4.51,OR,MORTGAGE,3500.0,815.0,9.0,6737.0,0.0,10.0
56361,10000,10000.0,12.12,36.0,home_improvement,31.46,NY,MORTGAGE,5000.0,695.0,16.0,18921.0,0.0,6.0
5166,20000,19925.0,12.53,36.0,other,3.65,AZ,MORTGAGE,5200.0,780.0,3.0,9231.0,0.0,7.0
87150,21700,21700.0,15.31,36.0,credit_card,13.93,CA,MORTGAGE,5147.17,695.0,6.0,8795.0,2.0,
29016,2500,2500.0,11.99,36.0,debt_consolidation,9.98,RI,RENT,6250.0,680.0,10.0,11131.0,3.0,10.0
103215,10000,9869.17,14.96,36.0,debt_consolidation,17.79,MA,RENT,3750.0,670.0,16.0,7201.0,4.0,4.0
43612,17000,17000.0,7.9,36.0,car,27.41,CA,RENT,3083.33,735.0,12.0,16756.0,0.0,10.0
38534,10000,10000.0,6.62,36.0,debt_consolidation,24.24,IL,RENT,3750.0,765.0,9.0,1623.0,0.0,2.0
46458,14100,14100.0,18.55,36.0,debt_consolidation,22.7,AL,OWN,3000.0,665.0,7.0,12114.0,1.0,10.0
99787,26500,26500.0,20.49,60.0,credit_card,30.36,MO,MORTGAGE,5000.0,690.0,14.0,10350.0,0.0,5.0
87571,12000,12000.0,12.12,36.0,debt_consolidation,9.7,CA,MORTGAGE,11166.67,710.0,11.0,19643.0,1.0,3.0
102444,2200,-0.01,13.87,36.0,credit_card,10.35,NJ,RENT,3333.33,640.0,10.0,11606.0,1.0,3.0
67421,7200,7200.0,7.62,36.0,car,7.97,CA,RENT,8333.33,730.0,12.0,25430.0,0.0,6.0
1076,6500,1196.59,8.32,36.0,debt_consolidation,5.43,PA,MORTGAGE,3333.0,740.0,9.0,9830.0,5.0,10.0
75473,19750,19750.0,17.27,60.0,debt_consolidation,13.39,NY,MORTGAGE,6737.5,710.0,14.0,19070.0,3.0,4.0
22134,21000,20975.0,14.91,60.0,debt_consolidation,9.64,CA,RENT,3476.8,725.0,10.0,0.0,1.0,4.0
46017,3500,3500.0,15.81,36.0,debt_consolidation,13.14,AR,MORTGAGE,18333.33,665.0,8.0,11107.0,2.0,7.0
26369,2650,2650.0,7.49,36.0,debt_consolidation,21.11,WV,OWN,1482.92,725.0,15.0,1808.0,2.0,4.0
52860,15000,15000.0,13.11,36.0,credit_card,19.36,CA,OWN,5000.0,695.0,10.0,16618.0,0.0,10.0
101246,4800,4800.0,14.33,36.0,credit_card,18.91,IL,MORTGAGE,5833.33,695.0,13.0,29287.0,1.0,5.0
53054,12000,12000.0,17.99,36.0,debt_consolidation,17.37,CT,MORTGAGE,3666.67,670.0,10.0,7393.0,0.0,7.0
66184,6000,6000.0,6.62,36.0,debt_consolidation,3.88,NH,MORTGAGE,5000.0,760.0,5.0,4242.0,0.0,1.0
34351,12000,12000.0,7.9,60.0,debt_consolidation,1.88,DE,MORTGAGE,6666.67,790.0,6.0,3364.0,0.0,6.0
68999,1550,1550.0,12.12,36.0,other,11.21,CA,RENT,5083.33,680.0,9.0,5755.0,0.0,6.0
91334,35000,35000.0,15.31,36.0,debt_consolidation,19.59,PA,MORTGAGE,7500.0,695.0,11.0,29953.0,2.0,1.0
7183,3000,3000.0,7.14,36.0,debt_consolidation,12.85,PA,RENT,4916.67,730.0,8.0,3210.0,0.0,5.0
9928,15000,14775.0,10.25,36.0,credit_card,5.72,CA,MORTGAGE,9166.67,720.0,13.0,14887.0,0.0,5.0
90912,14400,14400.0,18.49,36.0,credit_card,33.23,FL,RENT,5166.67,665.0,14.0,11089.0,2.0,4.0
7565,12000,12000.0,9.88,36.0,educational,5.16,OH,MORTGAGE,3333.33,755.0,7.0,1117.0,3.0,3.0
44547,20000,19975.0,19.99,36.0,debt_consolidation,6.81,NY,RENT,5500.0,660.0,11.0,9028.0,1.0,3.0
19636,11700,11650.0,7.66,36.0,debt_consolidation,12.13,MO,MORTGAGE,4583.33,745.0,13.0,26769.0,1.0,10.0
89378,7750,7750.0,13.11,36.0,credit_card,27.28,TX,MORTGAGE,4208.33,660.0,14.0,11840.0,0.0,2.0
35796,12000,12000.0,19.91,60.0,debt_consolidation,11.73,GA,RENT,3000.0,660.0,10.0,10828.0,0.0,4.0
15164,6000,5750.0,7.14,36.0,debt_consolidation,8.91,CT,MORTGAGE,4500.0,760.0,10.0,4561.0,1.0,10.0
48980,5000,5000.0,7.9,36.0,home_improvement,27.06,LA,MORTGAGE,3333.33,720.0,16.0,11746.0,0.0,8.0
79282,6000,6000.0,16.29,36.0,credit_card,20.96,TX,MORTGAGE,4183.33,665.0,10.0,7335.0,1.0,4.0
15704,25000,15925.0,10.36,60.0,debt_consolidation,11.22,NJ,RENT,7916.67,755.0,6.0,36534.0,1.0,2.0
52129,23000,23000.0,7.62,36.0,car,6.51,CA,MORTGAGE,25000.0,810.0,10.0,227.0,0.0,10.0
75471,10000,10000.0,13.11,36.0,debt_consolidation,9.14,OH,MORTGAGE,5416.67,700.0,6.0,8119.0,1.0,7.0
11953,4800,4800.0,7.88,60.0,major_purchase,7.88,CA,MORTGAGE,1600.0,765.0,6.0,4191.0,1.0,
77074,20500,20500.0,12.12,36.0,credit_card,30.95,NV,MORTGAGE,4333.33,705.0,14.0,33294.0,0.0,10.0
23829,21000,20950.0,18.79,60.0,debt_consolidation,20.31,FL,MORTGAGE,6750.0,690.0,14.0,24763.0,0.0,0.0
33557,7500,7500.0,7.9,36.0,major_purchase,11.79,MD,OWN,2916.67,820.0,2.0,349.0,0.0,1.0
20782,16800,16800.0,16.4,36.0,debt_consolidation,7.02,MO,MORTGAGE,6666.67,675.0,8.0,16211.0,1.0,0.0
476,10000,8851.08,11.66,36.0,debt_consolidation,8.4,CA,MORTGAGE,4133.33,685.0,6.0,11735.0,2.0,10.0
25849,12000,12000.0,16.49,60.0,small_business,18.63,NY,RENT,4000.0,685.0,9.0,11376.0,0.0,10.0
51979,17900,17900.0,18.25,60.0,debt_consolidation,7.36,TX,RENT,5000.0,705.0,7.0,10217.0,0.0,10.0
102637,24000,9675.0,17.15,36.0,debt_consolidation,12.7,FL,RENT,18483.0,670.0,14.0,40099.0,6.0,5.0
66528,9600,9600.0,14.33,36.0,debt_consolidation,20.69,MO,MORTGAGE,2750.0,670.0,16.0,11518.0,0.0,10.0
20309,8000,8000.0,12.68,60.0,credit_card,18.78,VT,MORTGAGE,11583.33,700.0,13.0,86700.0,0.0,10.0
22312,9000,9000.0,13.43,36.0,major_purchase,19.45,NJ,OWN,6750.0,690.0,7.0,26588.0,1.0,4.0
32340,10000,10000.0,14.65,36.0,major_purchase,19.25,OH,MORTGAGE,8083.33,675.0,14.0,9246.0,1.0,10.0
51429,8000,8000.0,16.29,36.0,debt_consolidation,9.75,TX,RENT,5250.0,665.0,14.0,6035.0,1.0,5.0
11819,12000,12000.0,16.32,60.0,major_purchase,9.74,TX,RENT,5000.0,680.0,9.0,6852.0,1.0,3.0
95994,20000,19950.0,11.14,36.0,debt_consolidation,17.37,NH,MORTGAGE,6650.0,715.0,9.0,19955.0,1.0,10.0
103708,4800,4800.0,7.88,36.0,debt_consolidation,23.95,FL,MORTGAGE,3750.0,710.0,19.0,114509.0,0.0,
41417,28000,27950.0,19.42,60.0,debt_consolidation,4.56,VA,MORTGAGE,10813.17,685.0,8.0,9397.0,3.0,10.0
77733,10000,10000.0,11.14,36.0,home_improvement,8.8,NC,OWN,4000.0,705.0,17.0,10750.0,0.0,5.0
80219,7300,7300.0,6.62,36.0,credit_card,20.11,GA,MORTGAGE,3416.67,730.0,14.0,23030.0,0.0,4.0
41948,8450,8450.0,7.9,36.0,debt_consolidation,10.93,PA,RENT,3000.0,730.0,6.0,7603.0,1.0,3.0
65978,20000,20000.0,21.98,60.0,home_improvement,17.08,TX,MORTGAGE,5000.0,675.0,5.0,19780.0,1.0,2.0
69027,16000,16000.0,21.98,60.0,home_improvement,10.99,IL,MORTGAGE,3466.67,665.0,8.0,13797.0,1.0,7.0
42567,30000,29950.0,17.27,36.0,debt_consolidation,12.29,TX,RENT,10000.0,695.0,17.0,18680.0,0.0,3.0
29901,12000,11530.58,15.23,60.0,credit_card,20.18,WA,MORTGAGE,4166.67,700.0,10.0,18559.0,1.0,7.0
6521,24500,24450.0,11.83,36.0,house,13.42,NY,OWN,12500.0,810.0,10.0,346.0,0.0,10.0
101612,3000,2275.0,13.75,36.0,educational,2.38,FL,OWN,588.5,640.0,4.0,469.0,0.0,8.0
78680,8000,8000.0,15.31,36.0,other,18.62,CO,OWN,3083.33,680.0,14.0,1669.0,2.0,4.0
5923,17000,16786.31,8.94,36.0,vacation,2.19,CA,MORTGAGE,10000.0,775.0,15.0,63646.0,1.0,0.0
35870,4200,4200.0,11.71,36.0,debt_consolidation,15.97,IL,RENT,6041.67,680.0,11.0,5913.0,0.0,8.0
32893,1400,1400.0,14.27,36.0,medical,3.05,OR,RENT,2750.0,680.0,3.0,1276.0,0.0,1.0
59277,2500,2500.0,14.65,36.0,debt_consolidation,23.58,FL,OWN,5130.42,670.0,13.0,5942.0,2.0,4.0
48342,12000,12000.0,15.31,36.0,debt_consolidation,18.24,TX,MORTGAGE,3333.33,675.0,12.0,6209.0,1.0,7.0
33055,2200,2200.0,11.71,36.0,home_improvement,1.02,NY,MORTGAGE,7167.92,725.0,4.0,2639.0,0.0,3.0
93780,35000,35000.0,16.29,36.0,debt_consolidation,19.92,FL,MORTGAGE,14166.67,660.0,12.0,216561.0,1.0,10.0
