,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCatStarAll,DemCluster,DemAge,DemMedHomeValue,DemPctVeterans,StatusCat96NK [A],StatusCat96NK [E],StatusCat96NK [F],StatusCat96NK [L],StatusCat96NK [N],StatusCat96NK [S],DemGender [F],DemGender [M],DemGender [U],DemHomeOwner [H],DemHomeOwner [U]
6191,0,5,0,1,18.0,0.0,37.2,,27,59,26,26,68,5,5,18,0,44,82.0,60500.0,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6192,2,12,0,4,12.0,11.0,9.25,,19,112,13,33,66,6,6,30,0,42,,46500.0,31,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6193,2,3,1,1,10.0,7.5,8.33,5.0,15,17,13,17,16,5,7,6,0,23,67.0,100900.0,40,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6194,3,18,1,10,25.0,31.67,43.06,50.0,15,120,19,41,92,7,18,35,1,24,,80100.0,25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
6195,5,20,5,14,10.0,10.0,7.4,10.0,12,112,23,45,87,9,20,33,1,51,,43500.0,35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
6196,2,21,0,12,10.0,10.0,8.62,,27,130,9,28,77,4,4,31,1,24,85.0,53200.0,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6197,5,5,5,5,10.0,8.2,8.2,8.2,17,33,12,30,30,6,15,13,1,27,50.0,44100.0,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6198,4,8,2,4,10.0,7.5,6.63,8.0,21,65,12,32,47,6,16,19,0,30,69.0,29800.0,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6199,3,5,2,3,10.0,8.67,6.8,7.5,10,57,12,23,28,6,11,12,1,41,33.0,36300.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
6200,1,1,1,1,15.0,15.0,15.0,15.0,17,17,10,15,14,4,6,5,0,39,27.0,51200.0,11,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6201,3,18,2,9,6.0,7.0,6.78,7.5,15,121,11,32,77,5,15,30,1,21,78.0,50100.0,28,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6202,3,5,2,2,15.0,12.33,10.4,11.0,20,33,13,28,30,5,13,12,1,10,,35900.0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6203,1,8,0,5,13.0,13.0,16.0,,17,104,11,29,62,4,4,23,1,10,39.0,42600.0,25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6204,2,4,0,1,20.0,20.0,14.0,,26,41,10,32,34,5,5,15,0,11,,130100.0,36,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6205,1,1,0,0,15.0,15.0,15.0,,20,20,8,14,13,3,3,4,0,12,,65700.0,29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6206,1,1,1,1,25.0,25.0,25.0,25.0,17,17,11,16,14,5,7,6,0,11,79.0,155000.0,46,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6207,5,12,1,3,9.0,9.8,7.33,10.0,15,69,14,34,54,6,15,20,1,8,37.0,47400.0,12,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6208,1,1,1,1,26.0,26.0,26.0,26.0,16,16,12,17,14,5,7,6,0,30,49.0,43800.0,46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6209,4,17,2,7,12.0,10.5,8.71,11.0,15,103,12,33,70,5,15,28,1,30,41.0,48900.0,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6210,4,5,3,3,9.0,7.75,7.4,8.67,17,32,13,29,29,6,14,12,1,30,65.0,57500.0,45,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6211,3,19,2,10,28.0,19.0,12.89,20.0,15,126,14,36,78,6,17,32,1,28,37.0,37800.0,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6212,7,24,5,14,15.0,10.0,8.92,9.6,7,81,22,43,77,7,18,26,1,24,76.0,80200.0,43,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
6213,2,5,1,2,25.0,22.5,15.4,25.0,17,93,13,31,49,6,14,20,0,12,,72500.0,46,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6214,5,14,1,3,11.0,9.4,7.71,9.0,19,69,13,35,59,6,17,23,1,19,75.0,59900.0,42,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6215,6,8,4,5,10.0,8.67,7.75,9.25,19,41,15,35,39,6,16,15,0,13,37.0,65100.0,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6216,2,18,0,5,10.0,10.0,7.78,,19,97,12,31,63,5,5,23,1,30,71.0,45800.0,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6217,3,4,0,1,12.0,10.67,9.25,,19,45,7,22,28,4,4,9,0,11,,89300.0,25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6218,3,7,2,3,20.0,10.0,6.14,12.5,17,68,13,29,47,6,13,17,0,18,27.0,64200.0,45,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6219,2,10,1,5,10.0,17.0,11.9,17.0,18,101,14,32,62,6,14,25,1,6,71.0,69300.0,28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
6220,3,9,2,5,41.0,37.67,26.33,41.0,17,79,13,34,60,6,17,26,0,1,58.0,124700.0,22,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6221,7,51,6,25,5.0,5.57,4.25,5.5,22,131,11,31,85,5,16,33,1,3,80.0,126900.0,29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
6222,1,1,0,0,20.0,20.0,20.0,,20,20,10,16,15,4,4,5,0,16,,92400.0,24,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6223,2,29,2,14,16.0,12.5,8.34,12.5,22,105,29,50,124,5,15,28,1,16,70.0,84400.0,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6224,1,1,1,1,15.0,15.0,15.0,15.0,21,21,8,15,13,3,6,5,0,35,,71400.0,36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6225,0,1,0,0,20.0,0.0,20.0,,21,21,10,10,14,4,4,6,0,31,55.0,112500.0,53,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6226,1,1,1,1,25.0,25.0,25.0,25.0,24,24,9,19,17,4,8,7,0,31,,49400.0,44,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
6227,5,6,1,2,20.0,19.0,16.67,20.0,19,45,13,30,35,6,13,13,0,44,65.0,133700.0,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6228,2,15,1,11,14.0,14.0,9.2,14.0,24,129,6,21,51,3,10,21,1,18,49.0,72600.0,48,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6229,1,3,0,1,15.0,15.0,11.67,,26,41,9,28,30,4,4,12,0,42,41.0,80100.0,34,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6230,3,7,3,5,15.0,13.67,14.71,13.67,21,56,13,32,45,6,15,18,1,15,37.0,85100.0,21,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6231,5,5,2,2,8.0,7.2,7.2,8.0,18,32,12,27,27,6,12,10,0,17,51.0,89100.0,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6232,3,4,1,2,20.0,15.67,13.0,7.0,17,39,12,33,32,6,16,15,0,17,36.0,70100.0,28,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6233,2,2,1,1,20.0,15.0,15.0,20.0,21,32,10,24,23,4,10,9,0,12,41.0,88300.0,26,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6234,7,12,2,5,10.0,8.43,7.58,8.0,19,53,16,38,49,6,17,20,1,34,,107000.0,39,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
6235,6,19,4,11,5.0,5.67,4.89,5.25,16,53,5,13,22,1,5,8,1,2,,72900.0,47,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6236,1,1,1,1,18.0,18.0,18.0,18.0,16,16,11,16,13,4,6,5,0,11,87.0,177800.0,41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6237,2,20,2,15,15.0,17.5,8.55,17.5,15,124,12,32,70,5,14,27,1,9,85.0,177800.0,45,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6238,2,4,1,2,20.0,16.0,13.0,12.0,26,40,11,32,34,5,15,14,0,11,49.0,76800.0,32,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6239,1,11,1,6,10.0,10.0,7.27,10.0,22,88,6,17,38,4,11,16,1,12,47.0,91900.0,28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
6240,5,6,3,4,10.0,8.8,7.83,8.0,18,44,12,32,37,6,15,16,0,12,48.0,91900.0,28,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6241,1,1,1,1,15.0,15.0,15.0,15.0,23,23,8,18,16,3,7,6,0,14,58.0,118700.0,26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
6242,2,19,2,12,20.0,23.0,21.32,23.0,19,124,23,45,106,6,17,32,1,35,65.0,304000.0,27,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6243,2,6,2,6,25.0,25.0,26.67,25.0,23,45,2,9,13,1,5,7,1,11,,95200.0,22,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6244,2,4,0,0,20.0,20.0,13.0,,18,56,12,29,39,6,6,16,0,17,67.0,104200.0,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6245,5,14,4,9,43.0,39.6,27.29,38.75,18,110,15,36,74,6,17,33,0,18,46.0,81800.0,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6246,5,8,3,4,15.0,10.6,8.5,9.33,15,44,13,33,38,5,14,15,1,12,75.0,131600.0,58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6247,2,6,1,4,26.0,26.0,18.83,26.0,19,79,13,33,53,6,16,23,0,18,78.0,82000.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6248,1,2,1,1,6.0,15.0,10.5,15.0,15,17,11,16,14,4,6,5,0,21,40.0,56800.0,36,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
6249,6,33,6,21,10.0,13.17,7.88,13.17,22,98,14,34,74,6,17,30,1,17,45.0,87200.0,26,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
6250,2,13,2,4,3.0,4.5,6.38,4.5,18,104,11,32,64,6,16,28,0,34,,79800.0,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6251,2,6,1,4,15.0,15.0,10.83,15.0,16,55,13,31,41,6,14,16,0,11,46.0,87200.0,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6252,8,9,6,6,5.0,5.38,5.44,5.5,19,33,12,29,28,6,15,13,1,34,69.0,117400.0,33,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
6253,1,1,1,1,25.0,25.0,25.0,25.0,16,16,11,16,13,5,7,6,0,16,44.0,71700.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6254,1,3,0,1,20.0,20.0,13.33,,22,73,10,26,34,4,4,13,0,20,65.0,82100.0,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6255,1,1,1,1,20.0,20.0,20.0,20.0,20,20,10,17,15,4,7,6,0,21,,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6256,1,2,1,1,10.0,15.0,12.5,15.0,19,21,12,20,17,6,10,8,0,17,43.0,59300.0,39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
6257,2,14,2,9,13.0,12.0,7.21,12.0,16,93,15,33,67,5,13,23,1,26,73.0,63800.0,36,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6258,2,7,1,2,30.0,30.0,23.86,30.0,24,79,12,32,58,6,16,24,0,21,47.0,75600.0,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6259,1,4,0,3,15.0,15.0,13.0,,17,82,10,25,43,4,4,17,0,10,60.0,59300.0,24,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6260,1,2,1,1,50.0,20.0,35.0,20.0,15,16,27,32,29,6,8,7,0,35,73.0,85000.0,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6261,1,1,0,0,15.0,15.0,15.0,,19,19,10,17,15,4,4,6,0,14,45.0,120800.0,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6262,3,5,3,3,10.0,9.0,8.0,9.0,18,32,14,33,31,6,15,13,0,12,,88200.0,52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6263,3,11,0,5,15.0,14.0,9.82,,16,88,13,34,59,6,6,24,1,14,70.0,99500.0,36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
6264,1,3,1,2,20.0,25.0,18.33,25.0,18,40,14,32,36,6,14,13,0,14,37.0,111500.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6265,6,13,3,8,7.0,6.67,6.23,7.33,15,49,4,12,19,2,6,9,1,14,,115900.0,27,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6266,3,13,0,4,15.0,18.33,11.62,,17,114,8,30,67,4,4,30,1,35,53.0,103800.0,28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
6267,2,13,0,6,10.0,10.5,6.08,,18,111,13,33,65,6,6,26,1,14,41.0,123600.0,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6268,2,5,1,3,25.0,20.0,12.2,25.0,24,113,12,31,53,6,15,23,0,11,50.0,133100.0,34,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6269,3,21,1,9,30.0,26.67,18.1,30.0,19,111,3,11,34,1,5,15,1,14,,195600.0,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6270,3,3,3,3,18.0,14.67,14.67,14.67,16,34,12,29,27,5,13,12,0,40,54.0,117700.0,39,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6271,1,1,0,0,50.0,50.0,50.0,,15,15,8,10,10,3,3,4,0,40,,178300.0,39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6272,4,7,0,1,21.0,19.5,15.43,,19,55,13,34,44,6,6,17,0,14,73.0,171100.0,26,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6273,3,19,1,5,12.0,14.67,14.68,16.0,19,80,13,34,66,6,17,26,1,14,66.0,120000.0,56,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6274,5,5,2,2,15.0,13.8,13.8,15.0,16,27,15,29,27,6,13,11,1,14,40.0,120800.0,34,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6275,3,7,2,3,30.0,25.0,16.43,25.0,15,52,13,33,46,6,16,19,0,35,,153100.0,52,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6276,11,25,7,13,5.0,5.18,5.12,5.29,15,76,13,34,59,6,17,23,1,35,45.0,165900.0,43,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
6277,3,16,0,6,1.0,9.67,5.19,,18,126,19,37,75,6,6,26,1,35,40.0,128500.0,42,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
6278,2,4,1,2,20.0,17.5,11.75,20.0,20,45,12,32,36,6,15,15,0,15,35.0,108400.0,16,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6279,3,4,2,2,6.0,10.67,9.5,11.0,15,21,15,23,21,6,10,8,0,12,,100100.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
6280,7,35,5,20,10.0,7.57,6.14,8.2,20,128,13,34,83,6,17,33,1,12,66.0,95200.0,19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6281,2,2,2,2,15.0,12.5,12.5,12.5,17,23,12,19,17,6,10,8,0,16,75.0,68800.0,34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6282,2,3,2,2,25.0,15.0,13.33,15.0,20,29,14,27,27,6,12,10,0,1,,0.0,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6283,5,6,4,4,10.0,7.6,7.0,7.0,15,28,13,26,24,6,12,10,1,32,,75500.0,64,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6284,2,2,1,1,20.0,20.0,20.0,20.0,24,31,9,22,22,4,9,8,0,32,53.0,55200.0,64,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6285,2,5,2,5,50.0,40.0,29.0,40.0,21,65,13,34,54,6,17,21,1,13,80.0,165500.0,51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6286,2,17,1,11,20.0,14.5,9.06,15.0,17,105,13,34,68,6,16,31,1,22,84.0,73500.0,8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
6287,3,15,3,10,45.0,36.67,22.8,36.67,17,128,9,26,61,4,14,26,1,13,37.0,108200.0,37,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
6288,1,4,0,1,15.0,15.0,9.25,,26,63,9,25,41,4,4,15,0,8,48.0,66400.0,20,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6289,3,20,1,8,5.0,6.67,5.8,5.0,18,128,13,32,76,6,14,31,1,8,73.0,61300.0,33,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
6290,3,5,2,3,20.0,16.0,12.8,17.5,24,68,11,31,49,6,16,19,0,5,55.0,68400.0,45,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6291,4,6,4,5,20.0,17.5,15.33,17.5,20,40,14,35,39,6,17,16,1,18,,66000.0,45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
6292,3,8,1,2,15.0,12.33,12.13,12.0,4,57,20,41,52,7,17,18,0,13,77.0,98500.0,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6293,3,24,1,10,13.0,12.33,6.46,15.0,15,123,17,36,100,6,14,29,1,4,71.0,112500.0,19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6294,1,1,1,1,25.0,25.0,25.0,25.0,23,23,10,20,18,4,8,7,0,4,,68100.0,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6295,7,30,5,18,3.0,5.29,3.6,6.0,15,93,12,30,58,6,17,27,1,8,81.0,60700.0,41,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6296,7,28,4,18,3.0,3.29,3.43,3.5,20,122,11,31,78,6,16,32,1,5,75.0,82000.0,34,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6297,3,17,1,4,6.0,8.67,5.41,10.0,4,98,29,46,82,8,15,28,1,25,84.0,64900.0,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
6298,8,11,6,8,7.0,7.38,6.91,7.17,20,45,12,34,40,6,17,17,1,11,69.0,90100.0,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6299,2,2,2,2,15.0,10.0,10.0,10.0,21,27,12,24,22,5,11,9,0,40,,97200.0,30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6300,3,5,3,4,15.0,11.0,8.6,11.0,20,43,12,31,35,6,15,15,1,44,45.0,67500.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6301,1,1,1,1,20.0,20.0,20.0,20.0,24,24,8,18,16,3,7,6,0,18,41.0,73900.0,40,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6302,5,18,3,9,3.0,3.4,2.94,2.33,17,99,7,20,51,3,10,17,1,30,77.0,59100.0,30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
6303,3,17,3,8,50.0,38.33,18.18,38.33,16,89,12,33,67,5,16,26,1,12,56.0,101700.0,38,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6304,3,10,2,6,16.0,16.0,12.3,16.5,20,69,13,33,56,6,17,22,1,12,46.0,109300.0,20,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
6305,1,1,1,1,25.0,25.0,25.0,25.0,16,16,11,16,13,5,7,6,0,18,26.0,83100.0,28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6306,2,15,1,10,15.0,14.0,9.73,13.0,18,97,13,31,66,6,14,26,1,10,76.0,0.0,68,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6307,3,7,2,6,10.0,10.0,8.57,10.0,17,64,12,30,47,6,14,17,0,4,67.0,43100.0,32,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6308,3,19,1,8,17.0,15.67,12.11,15.0,19,121,23,41,111,5,13,32,1,12,73.0,103900.0,42,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6309,3,13,0,3,0.0,7.33,6.62,,14,81,18,37,64,6,6,22,1,18,77.0,79300.0,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6310,5,8,4,4,3.0,3.4,3.63,3.0,17,38,12,32,34,6,15,14,1,18,56.0,65100.0,39,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6311,1,1,0,0,20.0,20.0,20.0,,20,20,10,17,15,4,4,6,0,18,57.0,69800.0,25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6312,3,20,1,9,10.0,11.33,12.7,13.0,18,127,8,22,65,4,10,24,1,18,43.0,66300.0,42,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6313,1,8,0,3,25.0,30.0,18.13,,18,127,15,34,68,6,6,28,0,27,70.0,178200.0,30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6314,2,2,1,1,20.0,15.0,15.0,10.0,18,29,10,23,22,4,10,9,0,17,39.0,90600.0,19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6315,5,14,4,11,5.0,7.0,7.29,6.5,16,81,13,31,63,5,13,22,1,8,46.0,97900.0,39,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
6316,2,11,1,10,16.0,15.0,12.0,16.0,21,113,7,21,55,4,11,24,1,13,83.0,141200.0,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6317,2,13,2,9,13.0,13.0,9.15,13.0,18,92,12,32,66,5,14,25,1,14,44.0,108000.0,25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6318,3,9,2,6,20.0,16.67,10.44,17.5,24,52,11,33,45,6,17,20,1,18,,70400.0,35,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6319,2,12,1,5,15.0,25.0,14.92,25.0,18,129,13,35,65,6,17,28,1,4,69.0,0.0,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6320,6,33,3,16,25.0,20.0,9.15,20.0,17,101,9,30,69,4,14,26,1,24,49.0,91300.0,19,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6321,2,2,1,1,30.0,27.5,27.5,25.0,20,35,13,29,27,6,14,12,0,13,67.0,149400.0,43,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6322,2,8,1,4,20.0,19.0,15.0,20.0,16,109,9,24,46,4,11,15,0,35,50.0,240800.0,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6323,1,7,0,5,17.0,17.0,13.14,,18,80,4,12,27,2,2,15,1,21,,90500.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6324,1,12,1,7,14.0,14.0,11.92,14.0,21,104,12,27,69,5,11,24,1,46,55.0,63700.0,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6325,1,13,1,6,15.0,17.0,12.46,17.0,5,80,30,50,86,8,18,26,0,42,53.0,121300.0,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6326,2,20,0,9,14.0,13.0,8.35,,18,105,6,15,46,3,3,18,1,35,79.0,184800.0,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
