TARGET_B,ID,TARGET_D,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,DemMedIncome
1,00102181,$15.00,4,10,2,6,$14.00,$14.00,$13.30,$14.00,18,76,8,28,51,4,14,21,A,0,11,63,F,H,"$91,500",43,"$56,157"
1,00102222,$10.00,2,21,2,11,$10.00,$10.00,$8.62,$10.00,24,120,12,32,78,5,15,31,A,1,16,64,F,H,"$54,500",33,"$40,898"
0,00004589,,6,15,2,4,$5.00,$5.67,$6.33,$5.50,18,50,22,44,65,5,16,18,A,1,21,56,M,H,"$93,800",27,"$52,444"
1,00006932,$10.00,6,34,2,11,$10.00,$7.50,$7.26,$6.50,8,105,35,56,111,8,19,33,S,1,11,80,M,U,"$111,000",31,"$56,722"
1,00102260,$25.00,1,1,1,1,$25.00,$25.00,$25.00,$25.00,23,23,10,21,19,4,9,8,N,0,17,71,F,H,"$63,200",46,"$56,722"
0,00102292,,7,14,3,7,$15.00,$11.86,$8.64,$11.00,15,64,14,33,52,6,15,21,A,1,30,84,F,H,"$27,400",22,"$27,183"
1,00102317,$17.00,8,20,5,10,$5.00,$11.13,$8.10,$12.40,15,86,14,33,59,6,16,23,S,1,09,54,M,U,"$18,400",16,$0
0,00102328,,3,3,2,2,$20.00,$20.00,$20.00,$20.00,19,33,13,31,28,6,14,12,A,0,32,49,M,H,"$20,200",47,"$27,793"
1,00102351,$23.00,3,3,2,2,$15.00,$13.33,$13.33,$17.50,16,32,13,26,25,6,11,9,A,0,09,64,F,H,"$78,700",31,"$29,646"
1,00102372,$23.00,3,3,2,2,$17.00,$13.00,$13.00,$11.00,18,33,11,29,28,5,13,12,A,0,16,,M,U,"$55,700",33,$0
0,00003242,,10,26,6,11,$11.00,$11.20,$9.81,$11.17,16,64,29,48,70,6,17,24,S,1,00,66,F,U,"$62,900",0,"$45,337"
1,00102398,$12.00,5,24,3,8,$13.00,$11.80,$5.17,$13.67,18,128,7,22,58,4,14,27,S,1,25,69,F,H,"$44,200",14,"$29,691"
1,00102434,$10.00,2,17,0,7,$5.00,$7.50,$4.00,,15,129,12,30,63,5,5,25,A,1,28,86,F,H,"$68,300",52,"$52,041"
0,00102511,,4,6,2,3,$10.00,$9.25,$8.17,$9.50,16,53,13,33,41,6,15,16,A,0,18,,U,U,"$66,400",32,$0
1,00102510,$25.00,4,4,3,3,$15.00,$15.00,$15.00,$15.00,22,32,13,32,30,6,15,13,A,0,15,,F,U,"$60,300",30,"$67,553"
0,00013743,,2,3,2,2,$16.00,$13.00,$13.67,$13.00,17,24,19,25,26,1,4,5,E,0,20,,F,U,"$75,100",43,$0
1,00102521,$5.00,2,2,1,1,$20.00,$12.50,$12.50,$5.00,18,23,13,25,22,6,12,10,N,0,44,53,M,H,"$69,500",35,"$69,871"
1,00190488,$25.00,8,37,6,16,$19.00,$19.38,$19.43,$19.17,19,105,14,33,77,6,17,27,S,1,34,48,F,U,"$118,200",20,"$63,710"
1,00102579,$5.00,7,13,2,7,$3.00,$3.86,$5.00,$4.50,6,87,15,35,57,7,16,23,A,1,45,,U,U,"$30,000",33,"$40,759"
1,00102589,$100.00,4,15,2,9,$10.00,$10.00,$7.73,$10.00,21,90,13,29,61,6,13,24,S,1,43,71,M,U,"$46,500",33,"$57,019"
0,00102594,,2,5,1,2,$25.00,$25.00,$15.00,$25.00,24,92,12,33,60,6,16,23,A,0,49,,F,U,"$58,400",31,$0
1,00102630,$5.00,8,19,6,9,$3.00,$4.38,$3.58,$4.67,18,74,13,30,50,6,16,21,S,1,45,,M,U,"$65,100",35,"$47,727"
1,00102665,$20.00,4,4,3,3,$10.00,$8.75,$8.75,$8.33,16,28,14,28,25,6,13,11,A,1,30,57,M,H,"$42,400",47,"$41,487"
0,00102673,,2,15,1,9,$10.00,$20.00,$14.60,$20.00,18,119,14,32,74,6,14,28,S,1,27,65,M,H,"$44,100",21,"$41,487"
0,00104543,,2,10,1,7,$11.00,$11.00,$7.20,$11.00,17,68,14,33,54,6,15,20,S,1,44,,M,U,"$20,600",37,$0
1,00102706,$3.00,7,24,7,13,$5.00,$4.14,$3.38,$4.14,21,130,11,29,66,5,15,27,S,1,24,42,F,H,"$83,500",37,"$54,006"
0,00006684,,2,5,1,2,$20.00,$20.00,$17.20,$20.00,24,53,19,29,46,4,9,10,A,0,28,80,F,H,"$43,500",35,"$42,103"
1,00102742,$9.00,3,11,1,7,$11.00,$9.67,$6.64,$11.00,17,113,14,33,63,6,15,27,A,1,45,53,M,H,"$23,800",35,"$35,884"
1,00102741,$20.00,2,7,2,4,$20.00,$20.00,$14.43,$20.00,23,105,12,34,59,6,17,25,A,0,45,75,F,U,"$23,800",35,"$35,884"
1,00102772,$10.00,2,17,1,11,$10.00,$7.50,$5.00,$10.00,21,128,11,29,73,4,12,28,A,1,45,51,F,U,"$23,000",31,"$33,875"
1,00102780,$16.00,3,8,3,7,$16.00,$14.67,$10.13,$14.67,19,81,13,32,56,6,16,22,A,1,48,85,F,U,"$25,700",39,"$38,385"
1,00102795,$10.00,1,1,1,1,$15.00,$15.00,$15.00,$15.00,24,24,7,17,15,3,7,6,N,0,53,77,M,H,"$19,800",31,"$20,000"
1,00008232,$10.00,0,12,0,5,$15.00,$0.00,$13.42,,4,121,27,27,89,5,5,28,A,1,45,60,F,H,"$32,200",36,"$35,747"
0,00102814,,3,16,3,12,$10.00,$7.67,$8.75,$7.67,19,80,12,31,67,5,15,24,A,1,36,67,M,H,"$69,500",38,"$51,735"
0,00102827,,2,4,1,1,$20.00,$20.00,$18.75,$20.00,24,44,11,32,36,6,16,16,A,0,45,67,M,H,"$38,300",31,"$36,071"
0,00102948,,2,5,2,4,$15.00,$15.00,$12.20,$15.00,24,56,13,33,45,6,15,18,A,0,30,62,M,H,"$52,300",43,"$42,094"
1,00102953,$21.00,2,2,1,1,$20.00,$15.00,$15.00,$20.00,21,24,12,23,21,6,11,9,N,0,38,41,F,H,"$65,200",32,"$42,094"
0,00102988,,7,19,5,13,$9.00,$7.71,$5.89,$7.60,16,69,11,31,57,5,15,22,S,1,00,42,M,U,"$41,900",0,$0
0,00103011,,3,7,0,3,$15.00,$14.00,$12.57,,19,93,13,32,54,6,6,23,A,0,37,63,M,H,"$54,700",40,"$36,512"
0,00103077,,8,30,5,20,$5.00,$3.88,$3.22,$4.00,19,129,12,32,77,6,17,33,S,1,41,7,U,U,"$23,500",26,$0
0,00189346,,3,25,2,12,$15.00,$8.33,$4.72,$10.00,4,105,6,21,56,3,11,22,A,1,39,,U,U,"$53,600",27,"$36,006"
1,00103111,$10.00,1,1,0,0,$15.00,$15.00,$15.00,,19,19,10,17,15,4,4,6,F,0,44,30,F,H,"$50,900",19,"$51,667"
0,00103174,,1,1,1,1,$15.00,$15.00,$15.00,$15.00,24,24,7,17,15,3,7,6,N,0,42,25,F,U,"$71,400",41,"$41,685"
0,00103173,,10,27,6,16,$3.00,$3.40,$3.13,$3.67,15,109,13,33,70,6,17,31,S,1,43,75,F,H,"$48,000",35,"$48,846"
0,00103219,,2,2,1,1,$16.00,$13.00,$13.00,$10.00,19,31,10,24,22,4,10,9,A,0,49,55,M,U,"$47,400",28,"$54,405"
1,00103260,$10.00,3,18,1,7,$10.00,$10.00,$8.78,$10.00,25,89,10,29,64,5,14,24,A,1,39,31,M,U,"$58,900",25,$0
0,00103238,,8,39,6,19,$5.00,$6.38,$4.92,$5.83,18,119,11,32,79,6,17,32,S,1,36,77,F,U,"$44,600",26,"$52,970"
1,00103290,$16.00,3,15,2,9,$10.00,$11.33,$9.60,$12.00,18,130,13,31,69,6,14,30,S,1,24,71,M,H,"$73,600",47,"$47,917"
1,00103298,$15.00,2,2,0,0,$15.00,$12.50,$12.50,,26,31,9,22,23,4,4,8,A,0,42,26,F,H,"$58,800",26,"$45,529"
0,00103310,,1,5,1,3,$25.00,$25.00,$40.40,$25.00,23,97,12,31,65,6,15,27,A,0,25,82,F,H,"$65,300",17,"$45,529"
0,00103301,,3,5,3,5,$20.00,$22.00,$19.20,$22.00,24,42,12,31,37,6,16,16,A,0,38,60,M,U,"$58,800",27,"$45,529"
1,00103330,$50.00,2,6,2,4,$20.00,$20.00,$10.33,$20.00,21,75,12,31,46,6,15,19,A,0,34,52,F,H,"$91,500",22,"$61,313"
0,00103320,,6,7,3,3,$6.00,$4.50,$4.29,$4.67,16,32,13,30,29,6,14,12,A,1,27,47,F,H,"$42,300",19,"$61,313"
0,00103316,,2,2,2,2,$25.00,$17.50,$17.50,$17.50,18,29,13,27,24,6,13,11,A,0,27,29,F,U,"$42,300",19,"$61,313"
0,00190842,,2,9,1,7,$17.00,$16.00,$11.44,$15.00,26,101,10,30,59,5,15,26,A,1,24,47,F,U,"$53,100",22,"$61,313"
0,00001505,,5,8,4,4,$10.00,$14.00,$12.88,$15.00,19,52,25,46,69,11,21,26,A,0,44,,M,U,"$85,600",39,$0
0,00103350,,1,1,1,1,$20.00,$20.00,$20.00,$20.00,21,21,10,17,15,4,7,6,F,0,31,63,M,H,"$47,500",0,$0
1,00103416,$15.00,2,2,0,0,$16.00,$13.00,$13.00,,18,27,11,25,21,5,5,10,N,0,36,43,M,U,"$40,600",53,"$42,595"
1,00103488,$10.00,7,23,3,13,$2.50,$7.50,$5.43,$8.33,15,126,11,26,50,4,11,19,S,1,36,67,F,H,"$47,600",36,"$37,876"
1,00103468,$15.00,2,10,0,5,$15.00,$11.50,$7.10,,18,91,13,34,42,6,6,20,A,0,36,56,F,U,"$47,600",36,"$37,876"
1,00103527,$4.00,10,15,8,10,$4.00,$4.50,$4.27,$4.38,21,45,11,30,36,6,17,17,S,1,51,47,M,U,"$39,200",40,"$46,750"
1,00103535,$15.00,1,3,0,1,$20.00,$10.00,$13.33,,16,39,12,27,31,5,5,11,A,0,51,59,F,U,"$36,500",29,"$39,375"
1,00103543,$11.00,4,28,2,12,$12.00,$9.50,$9.21,$7.50,18,130,8,24,59,4,12,24,S,1,53,78,M,H,"$40,200",47,"$31,883"
1,00103566,$26.00,2,15,0,8,$21.00,$21.00,$15.73,,18,129,13,34,81,6,6,32,A,1,36,76,M,H,"$41,700",45,"$41,084"
1,00103590,$15.00,2,3,0,1,$20.00,$17.50,$15.00,,20,41,12,32,34,6,6,14,A,0,53,,M,U,"$39,700",36,$0
1,00103593,$10.00,1,18,1,8,$12.00,$12.00,$8.50,$12.00,18,113,12,30,71,5,13,28,A,1,53,82,F,U,"$39,700",36,$0
1,00103613,$15.00,2,4,2,3,$15.00,$15.00,$9.25,$15.00,25,41,10,27,32,5,14,14,A,0,43,59,F,H,"$27,500",29,"$24,464"
1,00103644,$10.00,3,7,1,3,$5.00,$4.33,$6.00,$5.00,16,52,15,35,43,6,15,17,A,0,36,,F,U,"$37,600",40,$0
0,00103664,,1,1,1,1,$20.00,$20.00,$20.00,$20.00,15,15,8,9,9,3,4,4,E,0,51,,M,U,"$34,400",37,"$27,273"
0,00103679,,1,1,0,0,$25.00,$25.00,$25.00,,20,20,11,17,16,5,5,6,F,0,45,,M,U,"$48,100",39,"$37,703"
0,00103707,,4,4,3,3,$10.00,$8.75,$8.75,$8.33,17,24,14,24,24,6,11,9,N,1,45,59,M,U,"$41,000",34,"$42,450"
1,00112247,$25.00,1,3,0,0,$25.00,$25.00,$23.33,,18,52,13,32,41,6,6,18,A,0,28,48,F,H,"$64,300",49,"$42,870"
1,00103728,$13.00,3,14,3,11,$13.00,$9.67,$5.57,$9.67,16,129,13,33,67,5,14,28,A,1,49,71,M,H,"$49,100",35,"$40,847"
1,00189462,$10.00,2,22,1,10,$12.00,$11.00,$8.95,$12.00,17,113,12,31,73,5,13,27,A,1,48,36,F,U,"$67,700",40,"$35,682"
0,00103756,,1,1,1,1,$15.00,$15.00,$15.00,$15.00,16,16,10,15,12,4,6,5,F,0,45,49,M,H,"$41,500",33,"$36,566"
0,00103774,,6,7,4,4,$6.00,$7.33,$7.00,$7.75,19,34,13,29,28,6,14,12,A,1,40,55,M,H,"$69,500",52,"$41,648"
0,00103842,,2,9,1,6,$25.00,$23.00,$16.67,$25.00,18,75,13,35,58,6,17,24,A,1,51,,F,H,"$39,000",32,"$34,897"
0,00103856,,1,6,1,4,$15.00,$15.00,$10.67,$15.00,18,125,15,30,59,5,11,22,F,1,51,,F,U,"$27,800",33,$0
1,00103857,$15.00,2,6,1,4,$15.00,$20.00,$17.50,$25.00,19,76,13,35,59,6,17,22,A,0,51,,M,U,"$27,800",33,$0
1,00103872,$20.00,1,1,1,1,$20.00,$20.00,$20.00,$20.00,16,16,13,18,15,5,7,6,F,0,53,63,F,H,"$29,000",29,"$32,880"
1,00100132,$15.00,2,12,2,8,$15.00,$15.00,$10.00,$15.00,17,96,13,32,66,6,15,26,S,1,16,73,F,H,"$39,300",25,"$35,932"
1,00103913,$11.00,10,14,7,9,$12.00,$10.70,$9.21,$10.43,16,45,14,33,38,6,17,17,S,1,53,43,F,U,"$29,700",24,$0
1,00103926,$5.00,5,24,3,14,$9.00,$7.80,$6.21,$7.67,18,127,6,24,71,3,11,28,S,1,48,17,M,H,"$47,200",32,"$29,081"
1,00103920,$5.00,4,7,2,2,$5.00,$6.25,$5.71,$5.00,15,28,8,20,19,4,10,8,A,0,53,43,M,U,"$32,500",32,"$29,081"
1,00114820,$10.00,5,17,4,9,$10.00,$8.40,$6.29,$8.00,19,118,9,26,47,4,13,17,S,1,39,,F,U,"$45,900",35,$0
1,00103953,$5.00,4,19,3,8,$2.50,$2.63,$2.32,$2.67,15,113,8,17,48,4,9,16,A,0,39,,F,U,"$86,800",30,"$45,281"
0,00103979,,3,4,2,2,$5.00,$11.67,$11.25,$10.00,16,35,15,31,29,6,13,12,A,1,43,79,M,H,"$48,400",34,"$41,165"
1,00103982,$15.00,7,17,5,11,$14.00,$14.86,$11.82,$14.60,22,105,13,33,69,6,17,29,S,1,43,64,M,H,"$48,600",32,"$41,165"
1,00104004,$10.00,3,12,3,8,$10.00,$10.00,$6.83,$10.00,19,102,13,33,65,6,15,30,A,1,53,70,U,H,"$61,900",37,"$33,469"
1,00104049,$3.00,5,12,4,8,$5.00,$3.40,$3.17,$3.50,17,69,13,24,46,6,12,17,S,1,53,,M,U,"$36,700",50,"$29,464"
0,00104059,,3,4,2,2,$5.00,$6.00,$5.25,$4.00,15,29,12,24,22,5,10,9,A,0,48,59,F,U,"$41,900",45,"$36,081"
1,00104108,$11.00,5,19,4,12,$5.00,$15.20,$11.79,$17.75,19,123,13,34,74,6,17,32,S,1,22,70,F,H,"$60,900",15,"$33,947"
0,00103943,,3,6,1,2,$11.00,$10.00,$8.17,$9.00,17,56,14,32,42,6,13,15,A,1,39,,F,U,"$36,300",35,$0
0,00104174,,5,15,1,6,$8.00,$8.40,$6.27,$8.00,16,129,13,32,66,6,14,25,S,1,24,62,F,H,"$68,800",44,"$49,134"
1,00104177,$15.00,3,7,0,2,$5.00,$8.33,$6.43,,15,103,10,26,55,4,4,25,A,0,13,55,F,H,"$98,500",39,"$49,134"
0,00104181,,4,17,1,7,$5.00,$5.00,$3.74,$5.00,19,128,6,21,54,3,10,22,A,1,24,,F,U,"$86,800",36,"$49,134"
1,00104170,$5.00,5,25,2,10,$5.00,$5.00,$3.72,$7.50,19,97,11,32,66,5,15,27,S,1,24,81,M,H,"$88,900",44,"$49,134"
0,00104176,,3,27,2,16,$10.00,$10.00,$8.44,$10.00,17,125,9,24,72,4,13,29,A,1,24,37,F,U,"$81,600",36,"$49,134"
1,00104214,$11.00,2,36,2,19,$11.00,$10.00,$8.19,$10.00,16,127,13,31,82,5,13,30,A,1,28,66,M,H,"$61,800",31,"$42,043"
0,00104195,,4,4,3,3,$15.00,$13.00,$13.00,$13.33,16,32,13,30,29,6,14,12,A,0,24,51,F,H,"$79,300",21,"$42,043"
1,00103876,$20.00,2,3,1,2,$20.00,$13.50,$10.67,$20.00,21,40,12,30,32,6,14,13,A,0,28,67,F,H,"$61,300",53,"$42,043"
1,00104234,$18.00,3,14,1,6,$12.00,$11.33,$9.14,$11.00,19,119,12,33,65,5,15,27,A,1,14,42,M,H,"$91,500",30,"$62,413"
1,00104236,$10.00,3,3,1,1,$10.00,$10.00,$10.00,$10.00,15,23,11,21,19,5,9,8,N,0,36,59,M,H,"$30,000",39,"$40,400"
0,00104237,,1,1,1,1,$15.00,$15.00,$15.00,$15.00,19,19,10,15,12,4,6,5,F,0,36,,M,U,"$39,800",31,$0
0,00104248,,1,1,1,1,$15.00,$15.00,$15.00,$15.00,17,17,10,14,12,4,6,5,F,0,44,68,M,H,"$82,400",34,"$66,016"
0,00104260,,7,20,3,12,$8.00,$8.29,$7.80,$8.00,18,110,13,35,75,6,17,29,S,1,36,37,F,U,"$46,700",43,"$57,169"
1,00104259,$15.00,3,10,2,7,$15.00,$15.00,$9.10,$15.00,22,91,12,34,60,6,17,26,A,1,36,49,F,H,"$47,700",49,"$57,169"
1,00104267,$5.00,5,16,4,12,$2.00,$5.40,$4.44,$6.25,19,128,11,30,68,5,15,29,S,1,43,,M,U,"$28,400",25,"$43,125"
0,00104271,,7,21,4,14,$5.00,$7.14,$6.10,$7.50,16,123,14,35,76,6,17,33,S,1,44,73,F,U,"$65,900",33,"$55,476"
0,00104323,,2,2,0,0,$15.00,$10.00,$10.00,,17,31,10,22,21,4,4,7,A,0,30,87,F,H,"$38,900",37,"$40,039"
0,00104334,,1,1,0,0,$20.00,$20.00,$20.00,,16,16,12,17,14,5,5,6,F,0,25,,F,U,"$78,700",5,"$62,843"
0,00104364,,2,2,1,1,$15.00,$12.50,$12.50,$15.00,16,20,14,21,19,6,9,7,N,0,26,47,F,U,"$35,300",58,"$50,805"
1,00104401,$15.00,2,14,2,10,$15.00,$15.00,$10.36,$15.00,22,105,8,20,56,5,13,25,A,1,22,70,F,H,"$85,000",19,"$68,359"
1,00104394,$10.00,5,5,2,2,$10.00,$7.60,$7.60,$8.00,16,32,14,30,29,6,13,11,A,1,24,62,F,H,"$95,800",26,"$68,359"
1,00104442,$35.00,2,6,1,3,$35.00,$32.50,$23.33,$30.00,19,74,13,35,54,6,17,23,A,0,14,51,F,H,"$217,200",25,"$60,858"
1,00104427,$15.00,1,1,0,0,$20.00,$20.00,$20.00,,20,20,10,16,15,4,4,5,F,0,46,51,F,H,"$85,700",34,"$60,858"
1,00185525,$21.00,2,6,2,5,$0.00,$18.00,$12.33,$18.00,8,52,12,31,43,6,16,18,A,1,14,48,M,H,"$107,600",22,"$60,858"
0,00004432,,3,11,3,7,$16.00,$14.67,$17.64,$14.67,21,67,13,32,73,6,16,25,A,1,14,56,F,H,"$217,200",25,"$60,858"
1,00104467,$3.00,10,11,5,5,$3.00,$3.60,$3.55,$3.00,17,39,13,31,31,6,16,14,A,1,26,65,M,U,"$64,000",29,"$74,245"
0,00104487,,3,11,1,7,$20.00,$13.67,$8.36,$11.00,18,130,13,33,63,6,16,28,A,1,45,61,F,H,"$28,400",34,"$41,981"
0,00101699,,7,21,5,14,$10.00,$10.14,$6.71,$9.80,17,91,15,35,69,6,17,27,S,1,41,74,U,U,"$28,400",34,$0
1,00104505,$25.00,3,3,2,2,$10.00,$10.00,$10.00,$7.50,23,33,11,28,26,5,13,11,A,0,49,59,F,H,"$67,100",47,"$56,296"
1,00186965,$13.00,2,15,1,6,$10.00,$13.00,$9.87,$14.00,6,110,18,37,76,6,15,32,A,1,53,66,F,H,"$27,100",34,"$35,536"
1,00104721,$10.00,4,11,2,4,$11.00,$9.50,$7.36,$8.50,19,77,12,33,52,6,17,22,A,0,18,30,F,U,"$141,900",25,$0
0,00104534,,2,3,1,2,$23.00,$24.00,$19.33,$25.00,20,42,13,33,34,6,16,15,A,0,35,80,M,U,"$89,500",26,"$83,758"
0,00104533,,5,5,3,3,$13.00,$9.80,$9.80,$9.67,17,33,14,30,28,6,13,11,A,0,35,57,U,U,"$111,000",30,$0
0,00104587,,1,2,1,1,$50.00,$50.00,$50.00,$50.00,15,16,13,18,15,5,7,6,F,0,25,,F,U,"$37,400",26,$0
1,00104606,$10.00,6,15,5,8,$10.00,$8.67,$8.27,$8.60,17,57,11,25,45,6,16,21,S,1,16,67,F,H,"$54,700",32,"$37,239"
0,00104605,,4,7,1,1,$14.00,$13.50,$12.71,$15.00,20,51,15,34,44,6,15,18,S,1,16,,F,U,"$44,100",33,$0
0,00104632,,4,18,0,10,$6.00,$6.00,$5.35,,15,129,11,30,67,5,5,29,S,1,21,,U,U,"$48,900",27,$0
0,00104629,,2,4,1,2,$17.00,$16.00,$11.50,$15.00,18,57,7,22,31,4,12,13,A,0,33,75,M,U,"$43,900",28,$0
0,00001789,,10,25,6,11,$10.00,$10.00,$9.00,$10.00,17,65,11,31,64,5,16,26,S,1,33,79,M,U,"$61,300",49,"$46,044"
1,00104905,$15.00,2,7,0,2,$15.00,$15.00,$11.43,,19,45,14,35,42,6,6,16,A,0,12,43,F,H,"$87,700",33,"$54,151"
1,00104732,$10.00,5,14,2,7,$8.00,$6.60,$6.29,$7.50,18,114,13,31,69,6,14,29,A,0,18,83,F,H,"$60,500",25,"$51,738"
0,00007799,,2,30,2,12,$9.00,$10.00,$8.33,$10.00,5,126,34,53,129,7,17,36,A,1,09,6,F,U,"$64,100",28,"$51,738"
1,00104747,$10.00,1,15,0,7,$10.00,$10.00,$8.00,,26,113,9,27,66,4,4,24,A,1,02,84,F,U,"$70,600",29,$0
1,00104755,$16.00,3,7,2,3,$10.00,$11.33,$8.29,$12.00,15,62,13,31,46,6,14,18,A,0,13,77,M,H,"$141,300",38,"$88,082"
1,00014898,$15.00,3,14,1,5,$12.00,$11.33,$9.86,$11.00,26,93,10,29,71,4,13,22,A,1,13,83,M,U,"$393,900",40,"$74,381"
0,00098796,,5,13,2,7,$10.00,$9.20,$6.69,$10.00,15,81,15,35,60,6,15,21,S,1,36,,F,H,"$183,500",26,"$122,751"
0,00104801,,5,19,1,6,$10.00,$10.20,$7.89,$11.00,26,91,10,32,67,5,16,27,A,1,14,47,F,H,"$184,300",29,"$122,751"
1,00104848,$7.00,5,17,4,8,$9.00,$7.40,$5.24,$7.50,17,80,12,26,45,5,14,20,S,1,15,82,F,H,"$99,300",24,"$62,206"
0,00104829,,1,1,1,1,$23.00,$23.00,$23.00,$23.00,16,16,12,17,14,5,7,6,F,0,13,47,M,H,"$92,600",38,"$62,206"
0,00104876,,1,10,1,10,$25.00,$25.00,$11.80,$25.00,21,113,12,27,66,6,13,26,A,1,14,,M,U,"$114,100",32,$0
1,00104891,$23.00,2,10,1,6,$20.00,$15.00,$12.60,$15.00,17,86,13,33,54,6,17,25,S,1,17,80,M,U,"$74,000",24,$0
0,00104916,,12,19,8,11,$20.00,$14.83,$13.79,$14.63,18,53,15,33,46,6,17,18,S,1,35,,F,U,"$145,100",28,$0
1,00000282,$20.00,1,9,1,1,$20.00,$20.00,$8.44,$20.00,20,87,14,27,39,5,10,13,F,0,35,30,M,H,"$111,700",27,"$89,077"
0,00004956,,4,32,4,20,$25.00,$14.50,$8.34,$14.50,17,130,13,32,101,6,16,32,S,1,00,87,M,H,"$87,300",0,"$78,595"
0,00104968,,13,55,7,24,$4.00,$4.23,$4.65,$4.43,15,129,11,31,79,5,16,32,S,1,49,,M,U,"$50,600",40,$0
1,00104969,$5.00,3,3,3,3,$9.00,$8.00,$8.00,$8.00,16,24,13,24,22,6,11,9,N,1,36,69,F,H,"$51,900",47,"$35,728"
0,00188435,,2,7,0,3,$20.00,$32.50,$17.00,,6,69,17,36,54,8,8,22,A,1,00,,M,H,"$40,900",0,"$35,728"
0,00186668,,2,14,1,9,$10.00,$11.00,$8.14,$10.00,5,119,16,31,62,6,13,23,S,1,27,84,F,H,"$58,600",26,"$45,798"
0,00105013,,2,7,0,4,$25.00,$22.50,$13.71,,18,93,13,31,55,6,6,22,A,1,49,45,F,U,"$66,600",35,$0
0,00105029,,8,13,4,5,$7.00,$7.44,$6.58,$7.39,15,40,12,32,35,6,17,16,A,1,00,,U,U,"$71,500",0,$0
1,00105068,$7.00,5,23,2,10,$5.00,$5.40,$5.30,$6.00,17,127,13,34,71,6,16,29,A,1,43,,U,U,"$73,100",36,"$53,164"
0,00105072,,5,19,3,10,$9.00,$6.80,$6.47,$6.00,15,131,12,29,68,5,12,29,S,1,42,51,F,H,"$57,600",30,"$42,206"
1,00105144,$3.00,5,8,4,5,$3.00,$4.20,$4.00,$4.50,16,40,12,30,32,5,14,14,A,1,30,,F,U,"$42,400",54,"$44,626"
1,00105180,$14.00,3,17,1,12,$14.00,$14.33,$10.00,$14.00,22,114,11,32,75,5,15,29,A,1,35,59,F,H,"$58,600",16,"$79,189"
0,00105214,,1,3,0,1,$20.00,$20.00,$11.67,,18,57,12,27,34,6,6,13,A,0,22,,M,U,"$86,200",30,$0
0,00105213,,4,7,1,1,$10.00,$12.00,$10.00,$8.00,18,43,13,32,37,6,16,16,S,1,35,,F,U,"$85,600",31,"$61,188"
0,00105251,,2,12,1,7,$16.00,$15.00,$10.00,$16.00,20,105,13,33,63,6,15,24,A,0,40,36,M,H,"$67,400",35,"$62,235"
0,00105248,,5,7,3,4,$5.00,$5.00,$4.71,$5.00,16,52,14,32,35,6,13,13,A,1,35,63,F,H,"$73,500",35,"$62,235"
1,00006304,$20.00,5,18,3,8,$20.00,$18.00,$12.06,$16.67,18,79,23,43,78,6,16,24,A,1,46,85,M,H,"$50,000",29,"$34,004"
0,00105275,,1,1,1,1,$20.00,$20.00,$20.00,$20.00,20,20,10,16,14,4,7,6,F,0,36,,M,U,"$24,500",23,$0
0,00105295,,4,5,3,3,$10.00,$9.50,$9.60,$9.00,17,30,13,26,23,6,12,10,A,1,45,,M,U,"$25,800",30,"$36,661"
0,00105296,,2,3,1,2,$15.00,$12.00,$9.00,$15.00,17,40,12,30,29,5,13,12,A,0,45,,M,U,"$25,800",30,"$36,661"
1,00105305,$6.00,5,20,5,11,$4.00,$5.20,$4.75,$5.20,21,113,11,30,71,6,16,29,A,1,53,,M,U,"$24,900",31,$0
1,00190560,$5.00,6,22,2,12,$3.00,$4.17,$3.73,$4.50,8,125,17,38,74,7,17,33,S,1,00,71,M,U,"$22,000",33,"$45,776"
1,00105325,$6.00,10,37,6,20,$5.00,$3.20,$2.45,$2.67,17,126,10,31,67,6,17,31,S,1,36,,F,U,"$22,700",29,"$38,997"
1,00105331,$20.00,2,2,0,0,$20.00,$12.50,$12.50,,18,30,11,24,21,4,4,8,A,0,45,49,M,H,"$23,700",56,"$40,250"
1,00105347,$15.00,4,12,1,4,$15.00,$12.50,$8.42,$10.00,16,74,12,32,55,6,16,23,A,1,36,51,F,U,"$26,300",31,"$40,680"
1,00105371,$20.00,3,17,1,11,$20.00,$16.67,$17.18,$10.00,20,105,13,35,77,6,17,29,S,1,53,65,U,U,"$20,800",32,$0
1,00105393,$10.00,8,16,5,10,$15.00,$18.63,$17.31,$17.80,16,102,15,37,70,6,17,28,A,1,25,73,F,U,"$34,500",21,"$42,901"
0,00105383,,4,5,4,5,$15.00,$9.50,$8.20,$9.50,15,41,8,24,28,4,12,12,A,1,34,79,F,U,"$75,200",26,"$42,901"
0,00114575,,2,8,2,5,$21.00,$18.50,$8.38,$18.50,24,88,13,35,57,6,17,24,A,0,21,,F,U,"$48,200",30,"$42,901"
0,00019829,,2,2,0,0,$17.00,$11.00,$11.00,,18,32,4,10,10,2,2,4,A,0,32,81,F,H,"$32,000",32,"$39,946"
